"","P_type","P_accuracy","P_performance","P_numtrials","P_rtvar","T_type","T_lower_rt","T_upper_rt","T_lower_pct","T_upper_pct","T_z","S_type","S_accuracy","S_lower_acc_trim","S_sample_size","mean_priming_z","sd_priming_z","n_targets","number_parts","total_rows","number_exclude"
"1716","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"10%","10%",NA,"accuracy+sample","25%",NA,50,0.134125385908402,0.171422607634306,999,2668,409134,102354
"1717","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"10%","10%",NA,"accuracy+sample","50%",NA,30,0.134699331402416,0.171320500410399,996,2668,409134,103258
"1718","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"10%","10%",NA,"accuracy+sample","50%",NA,50,0.134699331402416,0.171320500410399,996,2668,409134,103258
"1719","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"10%","10%",NA,"lower_bound_accuracy",NA,"10%",NA,0.133325801471371,0.170259185572062,960,2668,409134,114715
"1720","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"10%","10%",NA,"lower_bound_accuracy",NA,"5%",NA,0.134666545728201,0.171044760832644,977,2668,409134,109221
"1721","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"10%","10%",NA,"lower_bound_accuracy+sample",NA,"10%",30,0.133325801471371,0.170259185572062,960,2668,409134,114715
"1722","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"10%","10%",NA,"lower_bound_accuracy+sample",NA,"10%",50,0.133325801471371,0.170259185572062,960,2668,409134,114715
"1723","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"10%","10%",NA,"lower_bound_accuracy+sample",NA,"5%",30,0.134666545728201,0.171044760832644,977,2668,409134,109221
"1724","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"10%","10%",NA,"lower_bound_accuracy+sample",NA,"5%",50,0.134666545728201,0.171044760832644,977,2668,409134,109221
"1725","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"10%","10%",NA,"none",NA,NA,NA,0.134044412133412,0.171355922088638,1000,2668,409134,102039
"1726","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"10%","5%",NA,"accuracy","25%",NA,NA,0.121314629928177,0.156127421400898,999,2668,409134,92886
"1727","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"10%","5%",NA,"accuracy","50%",NA,NA,0.121749009295655,0.156083657361789,996,2668,409134,93890
"1728","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"10%","5%",NA,"accuracy+sample","25%",NA,30,0.121314629928177,0.156127421400898,999,2668,409134,92886
"1729","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"10%","5%",NA,"accuracy+sample","25%",NA,50,0.121314629928177,0.156127421400898,999,2668,409134,92886
"1730","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"10%","5%",NA,"accuracy+sample","50%",NA,30,0.121749009295655,0.156083657361789,996,2668,409134,93890
"1731","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"10%","5%",NA,"accuracy+sample","50%",NA,50,0.121749009295655,0.156083657361789,996,2668,409134,93890
"1732","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy",NA,"10%",NA,0.119721971170437,0.15400562890671,960,2668,409134,106173
"1733","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy",NA,"5%",NA,0.121306375474677,0.155902624074913,977,2668,409134,100324
"1734","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy+sample",NA,"10%",30,0.119721971170437,0.15400562890671,960,2668,409134,106173
"1735","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy+sample",NA,"10%",50,0.119721971170437,0.15400562890671,960,2668,409134,106173
"1736","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy+sample",NA,"5%",30,0.121306375474677,0.155902624074913,977,2668,409134,100324
"1737","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"10%","5%",NA,"lower_bound_accuracy+sample",NA,"5%",50,0.121306375474677,0.155902624074913,977,2668,409134,100324
"1738","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"10%","5%",NA,"none",NA,NA,NA,0.121254213543603,0.156060955017369,1000,2668,409134,92556
"1739","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"5%","10%",NA,"accuracy","25%",NA,NA,0.148878352171686,0.171617352717704,999,2668,409134,68293
"1740","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"5%","10%",NA,"accuracy","50%",NA,NA,0.149414311044853,0.171559905808776,996,2668,409134,69224
"1741","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"5%","10%",NA,"accuracy+sample","25%",NA,30,0.148878352171686,0.171617352717704,999,2668,409134,68293
"1742","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"5%","10%",NA,"accuracy+sample","25%",NA,50,0.148878352171686,0.171617352717704,999,2668,409134,68293
"1743","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"5%","10%",NA,"accuracy+sample","50%",NA,30,0.149414311044853,0.171559905808776,996,2668,409134,69224
"1744","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"5%","10%",NA,"accuracy+sample","50%",NA,50,0.149414311044853,0.171559905808776,996,2668,409134,69224
"1745","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"5%","10%",NA,"lower_bound_accuracy",NA,"10%",NA,0.14824381095045,0.170245290895881,960,2668,409134,81087
"1746","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"5%","10%",NA,"lower_bound_accuracy",NA,"5%",NA,0.14958315708957,0.171241961556537,977,2668,409134,75364
"1747","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"5%","10%",NA,"lower_bound_accuracy+sample",NA,"10%",30,0.14824381095045,0.170245290895881,960,2668,409134,81087
"1748","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"5%","10%",NA,"lower_bound_accuracy+sample",NA,"10%",50,0.14824381095045,0.170245290895881,960,2668,409134,81087
"1749","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"5%","10%",NA,"lower_bound_accuracy+sample",NA,"5%",30,0.14958315708957,0.171241961556537,977,2668,409134,75364
"1750","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"5%","10%",NA,"lower_bound_accuracy+sample",NA,"5%",50,0.14958315708957,0.171241961556537,977,2668,409134,75364
"1751","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"5%","10%",NA,"none",NA,NA,NA,0.148797443746251,0.171550517135297,1000,2668,409134,67965
"1752","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"5%","5%",NA,"accuracy","25%",NA,NA,0.134260602837718,0.156522434402553,999,2668,409134,58825
"1753","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"5%","5%",NA,"accuracy","50%",NA,NA,0.134667956767912,0.156516405885471,996,2668,409134,59856
"1754","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"5%","5%",NA,"accuracy+sample","25%",NA,30,0.134260602837718,0.156522434402553,999,2668,409134,58825
"1755","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"5%","5%",NA,"accuracy+sample","25%",NA,50,0.134260602837718,0.156522434402553,999,2668,409134,58825
"1756","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"5%","5%",NA,"accuracy+sample","50%",NA,30,0.134667956767912,0.156516405885471,996,2668,409134,59856
"1757","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"5%","5%",NA,"accuracy+sample","50%",NA,50,0.134667956767912,0.156516405885471,996,2668,409134,59856
"1758","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"5%","5%",NA,"lower_bound_accuracy",NA,"10%",NA,0.132795735276017,0.154286515189599,960,2668,409134,72545
"1759","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"5%","5%",NA,"lower_bound_accuracy",NA,"5%",NA,0.134394853316264,0.156306924246445,977,2668,409134,66467
"1760","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"5%","5%",NA,"lower_bound_accuracy+sample",NA,"10%",30,0.132795735276017,0.154286515189599,960,2668,409134,72545
"1761","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"5%","5%",NA,"lower_bound_accuracy+sample",NA,"10%",50,0.132795735276017,0.154286515189599,960,2668,409134,72545
"1762","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"5%","5%",NA,"lower_bound_accuracy+sample",NA,"5%",30,0.134394853316264,0.156306924246445,977,2668,409134,66467
"1763","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"5%","5%",NA,"lower_bound_accuracy+sample",NA,"5%",50,0.134394853316264,0.156306924246445,977,2668,409134,66467
"1764","accuracy+numtrials","75%",NA,50,NA,"bounds_percent",NA,NA,"5%","5%",NA,"none",NA,NA,NA,0.134199798727979,0.156455890955871,1000,2668,409134,58482
"1765","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","10%",2.5,"accuracy","25%",NA,NA,0.123405758652191,0.15760705340441,999,2668,409134,106047
"1766","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","10%",2.5,"accuracy","50%",NA,NA,0.124040940824136,0.15740841214124,996,2668,409134,106900
"1767","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","10%",2.5,"accuracy+sample","25%",NA,30,0.123405758652191,0.15760705340441,999,2668,409134,106047
"1768","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","10%",2.5,"accuracy+sample","25%",NA,50,0.123405758652191,0.15760705340441,999,2668,409134,106047
"1769","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","10%",2.5,"accuracy+sample","50%",NA,30,0.124040940824136,0.15740841214124,996,2668,409134,106900
"1770","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","10%",2.5,"accuracy+sample","50%",NA,50,0.124040940824136,0.15740841214124,996,2668,409134,106900
"1771","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","10%",2.5,"lower_bound_accuracy",NA,"10%",NA,0.122830720732427,0.156588495485773,960,2668,409134,117937
"1772","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","10%",2.5,"lower_bound_accuracy",NA,"5%",NA,0.124307610681187,0.157301462241714,977,2668,409134,112610
"1773","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","10%",2.5,"lower_bound_accuracy+sample",NA,"10%",30,0.122830720732427,0.156588495485773,960,2668,409134,117937
"1774","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","10%",2.5,"lower_bound_accuracy+sample",NA,"10%",50,0.122830720732427,0.156588495485773,960,2668,409134,117937
"1775","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","10%",2.5,"lower_bound_accuracy+sample",NA,"5%",30,0.124307610681187,0.157301462241714,977,2668,409134,112610
"1776","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","10%",2.5,"lower_bound_accuracy+sample",NA,"5%",50,0.124307610681187,0.157301462241714,977,2668,409134,112610
"1777","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","10%",2.5,"none",NA,NA,NA,0.123340200994491,0.157541792046341,1000,2668,409134,105734
"1778","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"accuracy","25%",NA,NA,0.129502608057506,0.166720546116046,999,2668,409134,103566
"1779","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"accuracy","50%",NA,NA,0.130163731279543,0.166523706758711,996,2668,409134,104450
"1780","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"accuracy+sample","25%",NA,30,0.129502608057506,0.166720546116046,999,2668,409134,103566
"1781","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"accuracy+sample","25%",NA,50,0.129502608057506,0.166720546116046,999,2668,409134,103566
"1782","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"accuracy+sample","50%",NA,30,0.130163731279543,0.166523706758711,996,2668,409134,104450
"1783","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"accuracy+sample","50%",NA,50,0.130163731279543,0.166523706758711,996,2668,409134,104450
"1784","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"lower_bound_accuracy",NA,"10%",NA,0.129013354162464,0.165359466519969,960,2668,409134,115765
"1785","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"lower_bound_accuracy",NA,"5%",NA,0.130480304418738,0.166360920440608,977,2668,409134,110333
"1786","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"lower_bound_accuracy+sample",NA,"10%",30,0.129013354162464,0.165359466519969,960,2668,409134,115765
"1787","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"lower_bound_accuracy+sample",NA,"10%",50,0.129013354162464,0.165359466519969,960,2668,409134,115765
"1788","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"lower_bound_accuracy+sample",NA,"5%",30,0.130480304418738,0.166360920440608,977,2668,409134,110333
"1789","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"lower_bound_accuracy+sample",NA,"5%",50,0.130480304418738,0.166360920440608,977,2668,409134,110333
"1790","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","10%",3,"none",NA,NA,NA,0.129449269325197,0.166645617864784,1000,2668,409134,103252
"1791","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","5%",2.5,"accuracy","25%",NA,NA,0.109438045548804,0.137041148858711,999,2668,409134,97856
"1792","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","5%",2.5,"accuracy","50%",NA,NA,0.109802037712847,0.137051228011401,996,2668,409134,98793
"1793","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","5%",2.5,"accuracy+sample","25%",NA,30,0.109438045548804,0.137041148858711,999,2668,409134,97856
"1794","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","5%",2.5,"accuracy+sample","25%",NA,50,0.109438045548804,0.137041148858711,999,2668,409134,97856
"1795","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","5%",2.5,"accuracy+sample","50%",NA,30,0.109802037712847,0.137051228011401,996,2668,409134,98793
"1796","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","5%",2.5,"accuracy+sample","50%",NA,50,0.109802037712847,0.137051228011401,996,2668,409134,98793
"1797","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","5%",2.5,"lower_bound_accuracy",NA,"10%",NA,0.108395764699918,0.135410670604759,960,2668,409134,110576
"1798","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","5%",2.5,"lower_bound_accuracy",NA,"5%",NA,0.10980699207981,0.136786379623947,977,2668,409134,104956
"1799","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","5%",2.5,"lower_bound_accuracy+sample",NA,"10%",30,0.108395764699918,0.135410670604759,960,2668,409134,110576
"1800","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","5%",2.5,"lower_bound_accuracy+sample",NA,"10%",50,0.108395764699918,0.135410670604759,960,2668,409134,110576
"1801","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","5%",2.5,"lower_bound_accuracy+sample",NA,"5%",30,0.10980699207981,0.136786379623947,977,2668,409134,104956
"1802","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","5%",2.5,"lower_bound_accuracy+sample",NA,"5%",50,0.10980699207981,0.136786379623947,977,2668,409134,104956
"1803","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","5%",2.5,"none",NA,NA,NA,0.109411605678947,0.136975094348124,1000,2668,409134,97536
"1804","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","5%",3,"accuracy","25%",NA,NA,0.113233416130538,0.143395993446156,999,2668,409134,95432
"1805","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","5%",3,"accuracy","50%",NA,NA,0.113650337351016,0.143265259378158,996,2668,409134,96397
"1806","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","5%",3,"accuracy+sample","25%",NA,30,0.113233416130538,0.143395993446156,999,2668,409134,95432
"1807","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","5%",3,"accuracy+sample","25%",NA,50,0.113233416130538,0.143395993446156,999,2668,409134,95432
"1808","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","5%",3,"accuracy+sample","50%",NA,30,0.113650337351016,0.143265259378158,996,2668,409134,96397
"1809","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","5%",3,"accuracy+sample","50%",NA,50,0.113650337351016,0.143265259378158,996,2668,409134,96397
"1810","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","5%",3,"lower_bound_accuracy",NA,"10%",NA,0.111983416883457,0.141295028356031,960,2668,409134,108424
"1811","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","5%",3,"lower_bound_accuracy",NA,"5%",NA,0.11343195684211,0.142578485100782,977,2668,409134,102695
"1812","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","5%",3,"lower_bound_accuracy+sample",NA,"10%",30,0.111983416883457,0.141295028356031,960,2668,409134,108424
"1813","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","5%",3,"lower_bound_accuracy+sample",NA,"10%",50,0.111983416883457,0.141295028356031,960,2668,409134,108424
"1814","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","5%",3,"lower_bound_accuracy+sample",NA,"5%",30,0.11343195684211,0.142578485100782,977,2668,409134,102695
"1815","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","5%",3,"lower_bound_accuracy+sample",NA,"5%",50,0.11343195684211,0.142578485100782,977,2668,409134,102695
"1816","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"10%","5%",3,"none",NA,NA,NA,0.113216229593345,0.143325236157281,1000,2668,409134,95107
"1817","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"5%","10%",2.5,"accuracy","25%",NA,NA,0.138425503571826,0.15821457532431,999,2668,409134,72130
"1818","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"5%","10%",2.5,"accuracy","50%",NA,NA,0.139020907941525,0.158063012650193,996,2668,409134,73006
"1819","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"5%","10%",2.5,"accuracy+sample","25%",NA,30,0.138425503571826,0.15821457532431,999,2668,409134,72130
"1820","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"5%","10%",2.5,"accuracy+sample","25%",NA,50,0.138425503571826,0.15821457532431,999,2668,409134,72130
"1821","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"5%","10%",2.5,"accuracy+sample","50%",NA,30,0.139020907941525,0.158063012650193,996,2668,409134,73006
"1822","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"5%","10%",2.5,"accuracy+sample","50%",NA,50,0.139020907941525,0.158063012650193,996,2668,409134,73006
"1823","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"5%","10%",2.5,"lower_bound_accuracy",NA,"10%",NA,0.138098886750884,0.157162649284351,960,2668,409134,84429
"1824","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"5%","10%",2.5,"lower_bound_accuracy",NA,"5%",NA,0.139528163195453,0.157909746970168,977,2668,409134,78881
"1825","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"5%","10%",2.5,"lower_bound_accuracy+sample",NA,"10%",30,0.138098886750884,0.157162649284351,960,2668,409134,84429
"1826","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"5%","10%",2.5,"lower_bound_accuracy+sample",NA,"10%",50,0.138098886750884,0.157162649284351,960,2668,409134,84429
"1827","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"5%","10%",2.5,"lower_bound_accuracy+sample",NA,"5%",30,0.139528163195453,0.157909746970168,977,2668,409134,78881
"1828","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"5%","10%",2.5,"lower_bound_accuracy+sample",NA,"5%",50,0.139528163195453,0.157909746970168,977,2668,409134,78881
"1829","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"5%","10%",2.5,"none",NA,NA,NA,0.138360093520726,0.158148896332168,1000,2668,409134,71804
"1830","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"5%","10%",3,"accuracy","25%",NA,NA,0.144239037152127,0.166457765656365,999,2668,409134,69561
"1831","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"5%","10%",3,"accuracy","50%",NA,NA,0.144829068683683,0.166354651239814,996,2668,409134,70470
"1832","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"5%","10%",3,"accuracy+sample","25%",NA,30,0.144239037152127,0.166457765656365,999,2668,409134,69561
"1833","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"5%","10%",3,"accuracy+sample","25%",NA,50,0.144239037152127,0.166457765656365,999,2668,409134,69561
"1834","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"5%","10%",3,"accuracy+sample","50%",NA,30,0.144829068683683,0.166354651239814,996,2668,409134,70470
"1835","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"5%","10%",3,"accuracy+sample","50%",NA,50,0.144829068683683,0.166354651239814,996,2668,409134,70470
"1836","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"5%","10%",3,"lower_bound_accuracy",NA,"10%",NA,0.143913657644467,0.164946613225202,960,2668,409134,82188
"1837","accuracy+numtrials","75%",NA,50,NA,"bounds_percent+z",NA,NA,"5%","10%",3,"lower_bound_accuracy",NA,"5%",NA,0.145336562533933,0.166133477205483,977,2668,409134,76529
